data,hora,local,evento,link,url,id,final_url
02/03/2021,15h00,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/60451,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=12,60451,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60451
02/03/2021,21h09,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/60482,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=12,60482,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60482
03/03/2021,13h55,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/60484,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=12,60484,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60484
04/03/2021,10h00,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/60495,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=12,60495,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60495
08/03/2021,18h00,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/60506,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=12,60506,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60506
09/03/2021,10h00,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/60527,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=12,60527,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60527
09/03/2021,18h27,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/60536,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=12,60536,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60536
09/03/2021,22h39,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/60556,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=12,60556,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60556
10/03/2021,10h00,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/60557,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=12,60557,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60557
10/03/2021,16h43,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/60570,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=12,60570,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60570
10/03/2021,21h46,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/60575,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=12,60575,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60575
11/03/2021,10h00,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/60576,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=12,60576,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60576
11/03/2021,17h00,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/60596,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=13,60596,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60596
16/03/2021,15h00,PLENÁRIO,SESSAO DELIBERATIVA EXTRAORDINARIA (VIRTUAL),https://www.camara.leg.br/evento-legislativo/60612,https://www.camara.leg.br/agenda/?dataInicial__proxy=18/03/2020&dataInicial=18/03/2020&dataFinal__proxy=06/07/2021&dataFinal=22/09/2021&categorias=Plen%C3%A1rio&pagina=13,60612,https://www.camara.leg.br/presenca-comissoes/votacao-portal?reuniao=60612
